Title,Description,Keywords,Reward,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5022110783332430200,Submitted,Sat Jul 24 11:37:45 PDT 2021,Sat Jul 24 11:42:33 PDT 2021,Wed Jul 28 11:42:33 PDT 2021,,,,288,0% (0/0),0% (0/0),0% (0/0),132840,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,486332622485988161,Submitted,Fri Jul 23 19:58:09 PDT 2021,Fri Jul 23 20:14:44 PDT 2021,Tue Jul 27 20:14:44 PDT 2021,,,,995,0% (0/0),0% (0/0),0% (0/0),105901,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8531100604490219323,Submitted,Fri Jul 23 13:17:11 PDT 2021,Fri Jul 23 13:21:42 PDT 2021,Tue Jul 27 13:21:42 PDT 2021,,,,271,100% (1/1),100% (1/1),0% (0/0),163149,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12180982889625371113,Submitted,Fri Jul 23 14:45:47 PDT 2021,Fri Jul 23 14:56:22 PDT 2021,Tue Jul 27 14:56:22 PDT 2021,,,,635,0% (0/0),0% (0/0),0% (0/0),174578,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16703661344167605826,Submitted,Fri Jul 23 20:14:19 PDT 2021,Fri Jul 23 21:02:45 PDT 2021,Tue Jul 27 21:02:45 PDT 2021,,,,2906,0% (0/0),0% (0/0),0% (0/0),115708,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12908439253652851641,Submitted,Fri Jul 23 20:35:07 PDT 2021,Fri Jul 23 20:39:25 PDT 2021,Tue Jul 27 20:39:25 PDT 2021,,,,258,0% (0/0),0% (0/0),0% (0/0),138765,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3478853267530167908,Submitted,Fri Jul 23 21:31:21 PDT 2021,Fri Jul 23 21:41:36 PDT 2021,Tue Jul 27 21:41:36 PDT 2021,,,,615,0% (0/0),0% (0/0),0% (0/0),144544,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16901773749324870944,Submitted,Sat Jul 24 09:30:27 PDT 2021,Sat Jul 24 09:34:16 PDT 2021,Wed Jul 28 09:34:16 PDT 2021,,,,229,100% (1/1),0% (0/0),0% (0/0),167700,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,9235934454641164008,Submitted,Fri Jul 23 15:53:16 PDT 2021,Fri Jul 23 15:53:26 PDT 2021,Tue Jul 27 15:53:26 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),142665,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,4739815683381821769,Submitted,Fri Jul 23 21:49:04 PDT 2021,Fri Jul 23 22:33:40 PDT 2021,Tue Jul 27 22:33:40 PDT 2021,,,,2676,100% (11/11),0% (0/0),0% (0/0),187782,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,4872478177145550991,Submitted,Fri Jul 23 13:04:31 PDT 2021,Fri Jul 23 13:15:46 PDT 2021,Tue Jul 27 13:15:46 PDT 2021,,,,675,100% (3/3),0% (0/0),0% (0/0),157865,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14788027073218559386,Submitted,Fri Jul 23 15:09:12 PDT 2021,Fri Jul 23 15:15:04 PDT 2021,Tue Jul 27 15:15:04 PDT 2021,,,,352,100% (9/9),0% (0/0),0% (0/0),151808,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14751899846936945496,Submitted,Sat Jul 24 07:37:25 PDT 2021,Sat Jul 24 07:42:14 PDT 2021,Wed Jul 28 07:42:14 PDT 2021,,,,289,0% (0/0),0% (0/0),0% (0/0),193635,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,18407468615723235200,Submitted,Fri Jul 23 13:03:13 PDT 2021,Fri Jul 23 13:08:05 PDT 2021,Tue Jul 27 13:08:05 PDT 2021,,,,292,100% (1/1),100% (1/1),0% (0/0),171617,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,18408873376771214779,Submitted,Fri Jul 23 17:57:24 PDT 2021,Fri Jul 23 18:02:06 PDT 2021,Tue Jul 27 18:02:06 PDT 2021,,,,282,0% (0/0),0% (0/0),0% (0/0),137589,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2880374368040737378,Submitted,Fri Jul 23 13:13:03 PDT 2021,Fri Jul 23 13:20:13 PDT 2021,Tue Jul 27 13:20:13 PDT 2021,,,,430,100% (21/21),0% (0/0),0% (0/0),116022,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7282887791871196670,Submitted,Fri Jul 23 19:32:16 PDT 2021,Fri Jul 23 19:39:07 PDT 2021,Tue Jul 27 19:39:07 PDT 2021,,,,411,100% (3/3),0% (0/0),0% (0/0),154755,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8098240232507603998,Submitted,Sun Jul 25 11:41:53 PDT 2021,Sun Jul 25 11:49:44 PDT 2021,Thu Jul 29 11:49:44 PDT 2021,,,,471,100% (8/8),0% (0/0),0% (0/0),162943,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6145036171587591910,Submitted,Fri Jul 23 14:11:43 PDT 2021,Fri Jul 23 14:37:12 PDT 2021,Tue Jul 27 14:37:12 PDT 2021,,,,1529,100% (8/8),100% (1/1),0% (0/0),113869,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,6551586544089860969,Submitted,Fri Jul 23 17:11:16 PDT 2021,Fri Jul 23 17:58:51 PDT 2021,Tue Jul 27 17:58:51 PDT 2021,,,,2855,100% (4/4),0% (0/0),0% (0/0),127285,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,7527664817695805815,Submitted,Fri Jul 23 20:08:29 PDT 2021,Fri Jul 23 20:13:26 PDT 2021,Tue Jul 27 20:13:26 PDT 2021,,,,297,100% (1/1),0% (0/0),0% (0/0),138005,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5132585424760420001,Submitted,Fri Jul 23 12:57:36 PDT 2021,Fri Jul 23 13:00:48 PDT 2021,Tue Jul 27 13:00:48 PDT 2021,,,,192,100% (3/3),0% (0/0),0% (0/0),124446,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,9236694861385868459,Submitted,Fri Jul 23 12:58:25 PDT 2021,Fri Jul 23 13:06:56 PDT 2021,Tue Jul 27 13:06:56 PDT 2021,,,,511,100% (1/1),0% (0/0),0% (0/0),106362,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17769762934233194424,Submitted,Fri Jul 23 14:01:33 PDT 2021,Fri Jul 23 14:06:51 PDT 2021,Tue Jul 27 14:06:51 PDT 2021,,,,318,0% (0/0),0% (0/0),0% (0/0),159355,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13961783243569614395,Submitted,Fri Jul 23 14:35:56 PDT 2021,Fri Jul 23 14:43:14 PDT 2021,Tue Jul 27 14:43:14 PDT 2021,,,,438,0% (0/0),0% (0/0),0% (0/0),116947,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12062452988755825406,Submitted,Sun Jul 25 16:55:08 PDT 2021,Sun Jul 25 16:58:41 PDT 2021,Thu Jul 29 16:58:41 PDT 2021,,,,213,0% (0/0),0% (0/0),0% (0/0),184301,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,770709016145834132,Submitted,Fri Jul 23 15:55:39 PDT 2021,Fri Jul 23 16:02:07 PDT 2021,Tue Jul 27 16:02:07 PDT 2021,,,,388,100% (4/4),0% (0/0),0% (0/0),133443,,
